"geo_level","code_geo","lib_geo","year","speciality","n"
"departement","D28","Eure-et-Loir","1975","medecins",NA
"departement","D29","Finistère","1975","medecins",NA
"departement","D2A","Corse-du-Sud","1975","medecins",NA
"departement","D2B","Haute-Corse","1975","medecins",NA
"departement","D30","Gard","1975","medecins",NA
"departement","D31","Haute-Garonne","1975","medecins",NA
"departement","D32","Gers","1975","medecins",NA
"departement","D33","Gironde","1975","medecins",NA
"departement","D34","Hérault","1975","medecins",NA
"departement","D35","Ille-et-Vilaine","1975","medecins",NA
"departement","D36","Indre","1975","medecins",NA
"departement","D37","Indre-et-Loire","1975","medecins",NA
"departement","D38","Isère","1975","medecins",NA
"departement","D39","Jura","1975","medecins",NA
"departement","D40","Landes","1975","medecins",NA
"departement","D41","Loir-et-Cher","1975","medecins",NA
"departement","D42","Loire","1975","medecins",NA
"departement","D43","Haute-Loire","1975","medecins",NA
"departement","D44","Loire-Atlantique","1975","medecins",NA
"departement","D45","Loiret","1975","medecins",NA
"departement","D46","Lot","1975","medecins",NA
"departement","D47","Lot-et-Garonne","1975","medecins",NA
"departement","D48","Lozère","1975","medecins",NA
"departement","D49","Maine-et-Loire","1975","medecins",NA
"departement","D50","Manche","1975","medecins",NA
"departement","D51","Marne","1975","medecins",NA
"departement","D52","Haute-Marne","1975","medecins",NA
"departement","D53","Mayenne","1975","medecins",NA
"departement","D54","Meurthe-et-Moselle","1975","medecins",NA
"departement","D55","Meuse","1975","medecins",NA
"departement","D56","Morbihan","1975","medecins",NA
"departement","D57","Moselle","1975","medecins",NA
"departement","D58","Nièvre","1975","medecins",NA
"departement","D59","Nord","1975","medecins",NA
"departement","D60","Oise","1975","medecins",NA
"departement","D61","Orne","1975","medecins",NA
"departement","D62","Pas-de-Calais","1975","medecins",NA
"departement","D63","Puy-de-Dôme","1975","medecins",NA
"departement","D64","Pyrénées-Atlantiques","1975","medecins",NA
"departement","D65","Hautes-Pyrénées","1975","medecins",NA
"departement","D66","Pyrénées-Orientales","1975","medecins",NA
"departement","D67","Bas-Rhin","1975","medecins",NA
"departement","D68","Haut-Rhin","1975","medecins",NA
"departement","D69","Rhône","1975","medecins",NA
"departement","D70","Haute-Saône","1975","medecins",NA
"departement","D71","Saône-et-Loire","1975","medecins",NA
"departement","D72","Sarthe","1975","medecins",NA
"departement","D73","Savoie","1975","medecins",NA
"departement","D74","Haute-Savoie","1975","medecins",NA
"departement","D75","Paris","1975","medecins",NA
"departement","D76","Seine-Maritime","1975","medecins",NA
"departement","D77","Seine-et-Marne","1975","medecins",NA
"departement","D78","Yvelines","1975","medecins",NA
"departement","D79","Deux-Sèvres","1975","medecins",NA
"departement","D80","Somme","1975","medecins",NA
"departement","D81","Tarn","1975","medecins",NA
"departement","D82","Tarn-et-Garonne","1975","medecins",NA
"departement","D83","Var","1975","medecins",NA
"departement","D84","Vaucluse","1975","medecins",NA
"departement","D85","Vendée","1975","medecins",NA
"departement","D86","Vienne","1975","medecins",NA
"departement","D87","Haute-Vienne","1975","medecins",NA
"departement","D88","Vosges","1975","medecins",NA
"departement","D89","Yonne","1975","medecins",NA
"departement","D90","Territoire de Belfort","1975","medecins",NA
"departement","D91","Essonne","1975","medecins",NA
"departement","D92","Hauts-de-Seine","1975","medecins",NA
"departement","D93","Seine-Saint-Denis","1975","medecins",NA
"departement","D94","Val-de-Marne","1975","medecins",NA
"departement","D95","Val-d'Oise","1975","medecins",NA
"departement","D9A","Guadeloupe","1975","medecins",NA
"departement","D9B","Martinique","1975","medecins",NA
"departement","D9C","Guyane","1975","medecins",NA
"departement","D9D","Réunion","1975","medecins",NA
"departement","D9F","Mayotte","1975","medecins",NA
"region","R11","Ile-de-France","1975","medecins",NA
"region","R21","Champagne-Ardenne","1975","medecins",NA
"region","R22","Picardie","1975","medecins",NA
"region","R23","Haute-Normandie","1975","medecins",NA
"region","R24","Centre","1975","medecins",NA
"region","R25","Basse-Normandie","1975","medecins",NA
"region","R26","Bourgogne","1975","medecins",NA
"region","R31","Nord-Pas-de-Calais","1975","medecins",NA
"region","R41","Lorraine","1975","medecins",NA
"region","R42","Alsace","1975","medecins",NA
"region","R43","Franche-Comté","1975","medecins",NA
"region","R52","Pays de la Loire","1975","medecins",NA
"region","R53","Bretagne","1975","medecins",NA
"region","R54","Poitou-Charentes","1975","medecins",NA
"region","R72","Aquitaine","1975","medecins",NA
"region","R73","Midi-Pyrénées","1975","medecins",NA
"region","R74","Limousin","1975","medecins",NA
"region","R82","Rhône-Alpes","1975","medecins",NA
"region","R83","Auvergne","1975","medecins",NA
"region","R91","Languedoc-Roussillon","1975","medecins",NA
"region","R93","Provence-Alpes-Côte d'Azur","1975","medecins",NA
"region","R94","Corse","1975","medecins",NA
"region","ROM","Départements d'Outre-Mer","1975","medecins",NA
"country","000","France métropolitaine","1975","biologie_medicale",NA
"country","001","France entière","1975","biologie_medicale",NA
"departement","D01","Ain","1975","biologie_medicale",NA
"departement","D02","Aisne","1975","biologie_medicale",NA
"departement","D03","Allier","1975","biologie_medicale",NA
"departement","D04","Alpes-de-Haute-Provence","1975","biologie_medicale",NA
"departement","D05","Hautes-Alpes","1975","biologie_medicale",NA
"departement","D06","Alpes-Maritimes","1975","biologie_medicale",NA
"departement","D07","Ardèche","1975","biologie_medicale",NA
"departement","D08","Ardennes","1975","biologie_medicale",NA
"departement","D09","Ariège","1975","biologie_medicale",NA
"departement","D10","Aube","1975","biologie_medicale",NA
"departement","D11","Aude","1975","biologie_medicale",NA
"departement","D12","Aveyron","1975","biologie_medicale",NA
"departement","D13","Bouches-du-Rhône","1975","biologie_medicale",NA
"departement","D14","Calvados","1975","biologie_medicale",NA
"departement","D15","Cantal","1975","biologie_medicale",NA
"departement","D16","Charente","1975","biologie_medicale",NA
"departement","D17","Charente-Maritime","1975","biologie_medicale",NA
"departement","D18","Cher","1975","biologie_medicale",NA
"departement","D19","Corrèze","1975","biologie_medicale",NA
"departement","D21","Côte-d'Or","1975","biologie_medicale",NA
"departement","D22","Côtes-d'Armor","1975","biologie_medicale",NA
"departement","D23","Creuse","1975","biologie_medicale",NA
"departement","D24","Dordogne","1975","biologie_medicale",NA
"departement","D25","Doubs","1975","biologie_medicale",NA
"departement","D26","Drôme","1975","biologie_medicale",NA
"departement","D27","Eure","1975","biologie_medicale",NA
"departement","D28","Eure-et-Loir","1975","biologie_medicale",NA
"departement","D29","Finistère","1975","biologie_medicale",NA
"departement","D2A","Corse-du-Sud","1975","biologie_medicale",NA
"departement","D2B","Haute-Corse","1975","biologie_medicale",NA
"departement","D30","Gard","1975","biologie_medicale",NA
"departement","D31","Haute-Garonne","1975","biologie_medicale",NA
"departement","D32","Gers","1975","biologie_medicale",NA
"departement","D33","Gironde","1975","biologie_medicale",NA
"departement","D34","Hérault","1975","biologie_medicale",NA
"departement","D35","Ille-et-Vilaine","1975","biologie_medicale",NA
"departement","D36","Indre","1975","biologie_medicale",NA
"departement","D37","Indre-et-Loire","1975","biologie_medicale",NA
"departement","D38","Isère","1975","biologie_medicale",NA
"departement","D39","Jura","1975","biologie_medicale",NA
"departement","D40","Landes","1975","biologie_medicale",NA
"departement","D41","Loir-et-Cher","1975","biologie_medicale",NA
"departement","D42","Loire","1975","biologie_medicale",NA
"departement","D43","Haute-Loire","1975","biologie_medicale",NA
"departement","D44","Loire-Atlantique","1975","biologie_medicale",NA
"departement","D45","Loiret","1975","biologie_medicale",NA
"departement","D46","Lot","1975","biologie_medicale",NA
"departement","D47","Lot-et-Garonne","1975","biologie_medicale",NA
"departement","D48","Lozère","1975","biologie_medicale",NA
"departement","D49","Maine-et-Loire","1975","biologie_medicale",NA
"departement","D50","Manche","1975","biologie_medicale",NA
"departement","D51","Marne","1975","biologie_medicale",NA
"departement","D52","Haute-Marne","1975","biologie_medicale",NA
"departement","D53","Mayenne","1975","biologie_medicale",NA
"departement","D54","Meurthe-et-Moselle","1975","biologie_medicale",NA
"departement","D55","Meuse","1975","biologie_medicale",NA
"departement","D56","Morbihan","1975","biologie_medicale",NA
"departement","D57","Moselle","1975","biologie_medicale",NA
"departement","D58","Nièvre","1975","biologie_medicale",NA
"departement","D59","Nord","1975","biologie_medicale",NA
"departement","D60","Oise","1975","biologie_medicale",NA
"departement","D61","Orne","1975","biologie_medicale",NA
"departement","D62","Pas-de-Calais","1975","biologie_medicale",NA
"departement","D63","Puy-de-Dôme","1975","biologie_medicale",NA
"departement","D64","Pyrénées-Atlantiques","1975","biologie_medicale",NA
"departement","D65","Hautes-Pyrénées","1975","biologie_medicale",NA
"departement","D66","Pyrénées-Orientales","1975","biologie_medicale",NA
"departement","D67","Bas-Rhin","1975","biologie_medicale",NA
"departement","D68","Haut-Rhin","1975","biologie_medicale",NA
"departement","D69","Rhône","1975","biologie_medicale",NA
"departement","D70","Haute-Saône","1975","biologie_medicale",NA
"departement","D71","Saône-et-Loire","1975","biologie_medicale",NA
"departement","D72","Sarthe","1975","biologie_medicale",NA
"departement","D73","Savoie","1975","biologie_medicale",NA
"departement","D74","Haute-Savoie","1975","biologie_medicale",NA
"departement","D75","Paris","1975","biologie_medicale",NA
"departement","D76","Seine-Maritime","1975","biologie_medicale",NA
"departement","D77","Seine-et-Marne","1975","biologie_medicale",NA
"departement","D78","Yvelines","1975","biologie_medicale",NA
"departement","D79","Deux-Sèvres","1975","biologie_medicale",NA
"departement","D80","Somme","1975","biologie_medicale",NA
"departement","D81","Tarn","1975","biologie_medicale",NA
"departement","D82","Tarn-et-Garonne","1975","biologie_medicale",NA
"departement","D83","Var","1975","biologie_medicale",NA
"departement","D84","Vaucluse","1975","biologie_medicale",NA
"departement","D85","Vendée","1975","biologie_medicale",NA
"departement","D86","Vienne","1975","biologie_medicale",NA
"departement","D87","Haute-Vienne","1975","biologie_medicale",NA
"departement","D88","Vosges","1975","biologie_medicale",NA
"departement","D89","Yonne","1975","biologie_medicale",NA
"departement","D90","Territoire de Belfort","1975","biologie_medicale",NA
"departement","D91","Essonne","1975","biologie_medicale",NA
"departement","D92","Hauts-de-Seine","1975","biologie_medicale",NA
"departement","D93","Seine-Saint-Denis","1975","biologie_medicale",NA
"departement","D94","Val-de-Marne","1975","biologie_medicale",NA
"departement","D95","Val-d'Oise","1975","biologie_medicale",NA
"departement","D9A","Guadeloupe","1975","biologie_medicale",NA
"departement","D9B","Martinique","1975","biologie_medicale",NA
"departement","D9C","Guyane","1975","biologie_medicale",NA
"departement","D9D","Réunion","1975","biologie_medicale",NA
"departement","D9F","Mayotte","1975","biologie_medicale",NA
"region","R11","Ile-de-France","1975","biologie_medicale",NA
"region","R21","Champagne-Ardenne","1975","biologie_medicale",NA
"region","R22","Picardie","1975","biologie_medicale",NA
"region","R23","Haute-Normandie","1975","biologie_medicale",NA
"region","R24","Centre","1975","biologie_medicale",NA
"region","R25","Basse-Normandie","1975","biologie_medicale",NA
"region","R26","Bourgogne","1975","biologie_medicale",NA
"region","R31","Nord-Pas-de-Calais","1975","biologie_medicale",NA
"region","R41","Lorraine","1975","biologie_medicale",NA
"region","R42","Alsace","1975","biologie_medicale",NA
"region","R43","Franche-Comté","1975","biologie_medicale",NA
"region","R52","Pays de la Loire","1975","biologie_medicale",NA
"region","R53","Bretagne","1975","biologie_medicale",NA
"region","R54","Poitou-Charentes","1975","biologie_medicale",NA
"region","R72","Aquitaine","1975","biologie_medicale",NA
"region","R73","Midi-Pyrénées","1975","biologie_medicale",NA
"region","R74","Limousin","1975","biologie_medicale",NA
"region","R82","Rhône-Alpes","1975","biologie_medicale",NA
"region","R83","Auvergne","1975","biologie_medicale",NA
"region","R91","Languedoc-Roussillon","1975","biologie_medicale",NA
"region","R93","Provence-Alpes-Côte d'Azur","1975","biologie_medicale",NA
"region","R94","Corse","1975","biologie_medicale",NA
"region","ROM","Départements d'Outre-Mer","1975","biologie_medicale",NA
"country","000","France métropolitaine","1975","pneumologie",NA
"country","001","France entière","1975","pneumologie",NA
"departement","D01","Ain","1975","pneumologie",NA
"departement","D02","Aisne","1975","pneumologie",NA
"departement","D03","Allier","1975","pneumologie",NA
"departement","D04","Alpes-de-Haute-Provence","1975","pneumologie",NA
"departement","D05","Hautes-Alpes","1975","pneumologie",NA
"departement","D06","Alpes-Maritimes","1975","pneumologie",NA
"departement","D07","Ardèche","1975","pneumologie",NA
"departement","D08","Ardennes","1975","pneumologie",NA
"departement","D09","Ariège","1975","pneumologie",NA
"departement","D10","Aube","1975","pneumologie",NA
"departement","D11","Aude","1975","pneumologie",NA
"departement","D12","Aveyron","1975","pneumologie",NA
"departement","D13","Bouches-du-Rhône","1975","pneumologie",NA
"departement","D14","Calvados","1975","pneumologie",NA
"departement","D15","Cantal","1975","pneumologie",NA
"departement","D16","Charente","1975","pneumologie",NA
"departement","D17","Charente-Maritime","1975","pneumologie",NA
"departement","D18","Cher","1975","pneumologie",NA
"departement","D19","Corrèze","1975","pneumologie",NA
"departement","D21","Côte-d'Or","1975","pneumologie",NA
"departement","D22","Côtes-d'Armor","1975","pneumologie",NA
"departement","D23","Creuse","1975","pneumologie",NA
"departement","D24","Dordogne","1975","pneumologie",NA
"departement","D25","Doubs","1975","pneumologie",NA
"departement","D26","Drôme","1975","pneumologie",NA
"departement","D27","Eure","1975","pneumologie",NA
"departement","D28","Eure-et-Loir","1975","pneumologie",NA
"departement","D29","Finistère","1975","pneumologie",NA
"departement","D2A","Corse-du-Sud","1975","pneumologie",NA
"departement","D2B","Haute-Corse","1975","pneumologie",NA
"departement","D30","Gard","1975","pneumologie",NA
"departement","D31","Haute-Garonne","1975","pneumologie",NA
"departement","D32","Gers","1975","pneumologie",NA
"departement","D33","Gironde","1975","pneumologie",NA
"departement","D34","Hérault","1975","pneumologie",NA
"departement","D35","Ille-et-Vilaine","1975","pneumologie",NA
"departement","D36","Indre","1975","pneumologie",NA
"departement","D37","Indre-et-Loire","1975","pneumologie",NA
"departement","D38","Isère","1975","pneumologie",NA
"departement","D39","Jura","1975","pneumologie",NA
"departement","D40","Landes","1975","pneumologie",NA
"departement","D41","Loir-et-Cher","1975","pneumologie",NA
"departement","D42","Loire","1975","pneumologie",NA
"departement","D43","Haute-Loire","1975","pneumologie",NA
"departement","D44","Loire-Atlantique","1975","pneumologie",NA
"departement","D45","Loiret","1975","pneumologie",NA
"departement","D46","Lot","1975","pneumologie",NA
"departement","D47","Lot-et-Garonne","1975","pneumologie",NA
"departement","D48","Lozère","1975","pneumologie",NA
"departement","D49","Maine-et-Loire","1975","pneumologie",NA
"departement","D50","Manche","1975","pneumologie",NA
"departement","D51","Marne","1975","pneumologie",NA
"departement","D52","Haute-Marne","1975","pneumologie",NA
"departement","D53","Mayenne","1975","pneumologie",NA
"departement","D54","Meurthe-et-Moselle","1975","pneumologie",NA
"departement","D55","Meuse","1975","pneumologie",NA
"departement","D56","Morbihan","1975","pneumologie",NA
"departement","D57","Moselle","1975","pneumologie",NA
"departement","D58","Nièvre","1975","pneumologie",NA
"departement","D59","Nord","1975","pneumologie",NA
"departement","D60","Oise","1975","pneumologie",NA
"departement","D61","Orne","1975","pneumologie",NA
"departement","D62","Pas-de-Calais","1975","pneumologie",NA
"departement","D63","Puy-de-Dôme","1975","pneumologie",NA
"departement","D64","Pyrénées-Atlantiques","1975","pneumologie",NA
"departement","D65","Hautes-Pyrénées","1975","pneumologie",NA
"departement","D66","Pyrénées-Orientales","1975","pneumologie",NA
"departement","D67","Bas-Rhin","1975","pneumologie",NA
"departement","D68","Haut-Rhin","1975","pneumologie",NA
"departement","D69","Rhône","1975","pneumologie",NA
"departement","D70","Haute-Saône","1975","pneumologie",NA
"departement","D71","Saône-et-Loire","1975","pneumologie",NA
"departement","D72","Sarthe","1975","pneumologie",NA
"departement","D73","Savoie","1975","pneumologie",NA
"departement","D74","Haute-Savoie","1975","pneumologie",NA
"departement","D75","Paris","1975","pneumologie",NA
"departement","D76","Seine-Maritime","1975","pneumologie",NA
"departement","D77","Seine-et-Marne","1975","pneumologie",NA
"departement","D78","Yvelines","1975","pneumologie",NA
"departement","D79","Deux-Sèvres","1975","pneumologie",NA
"departement","D80","Somme","1975","pneumologie",NA
"departement","D81","Tarn","1975","pneumologie",NA
"departement","D82","Tarn-et-Garonne","1975","pneumologie",NA
"departement","D83","Var","1975","pneumologie",NA
"departement","D84","Vaucluse","1975","pneumologie",NA
"departement","D85","Vendée","1975","pneumologie",NA
"departement","D86","Vienne","1975","pneumologie",NA
"departement","D87","Haute-Vienne","1975","pneumologie",NA
"departement","D88","Vosges","1975","pneumologie",NA
"departement","D89","Yonne","1975","pneumologie",NA
"departement","D90","Territoire de Belfort","1975","pneumologie",NA
"departement","D91","Essonne","1975","pneumologie",NA
"departement","D92","Hauts-de-Seine","1975","pneumologie",NA
"departement","D93","Seine-Saint-Denis","1975","pneumologie",NA
"departement","D94","Val-de-Marne","1975","pneumologie",NA
"departement","D95","Val-d'Oise","1975","pneumologie",NA
"departement","D9A","Guadeloupe","1975","pneumologie",NA
"departement","D9B","Martinique","1975","pneumologie",NA
"departement","D9C","Guyane","1975","pneumologie",NA
"departement","D9D","Réunion","1975","pneumologie",NA
"departement","D9F","Mayotte","1975","pneumologie",NA
"region","R11","Ile-de-France","1975","pneumologie",NA
"region","R21","Champagne-Ardenne","1975","pneumologie",NA
"region","R22","Picardie","1975","pneumologie",NA
"region","R23","Haute-Normandie","1975","pneumologie",NA
"region","R24","Centre","1975","pneumologie",NA
"region","R25","Basse-Normandie","1975","pneumologie",NA
"region","R26","Bourgogne","1975","pneumologie",NA
"region","R31","Nord-Pas-de-Calais","1975","pneumologie",NA
"region","R41","Lorraine","1975","pneumologie",NA
"region","R42","Alsace","1975","pneumologie",NA
"region","R43","Franche-Comté","1975","pneumologie",NA
"region","R52","Pays de la Loire","1975","pneumologie",NA
"region","R53","Bretagne","1975","pneumologie",NA
"region","R54","Poitou-Charentes","1975","pneumologie",NA
"region","R72","Aquitaine","1975","pneumologie",NA
"region","R73","Midi-Pyrénées","1975","pneumologie",NA
"region","R74","Limousin","1975","pneumologie",NA
"region","R82","Rhône-Alpes","1975","pneumologie",NA
"region","R83","Auvergne","1975","pneumologie",NA
"region","R91","Languedoc-Roussillon","1975","pneumologie",NA
"region","R93","Provence-Alpes-Côte d'Azur","1975","pneumologie",NA
"region","R94","Corse","1975","pneumologie",NA
"region","ROM","Départements d'Outre-Mer","1975","pneumologie",NA
"country","000","France métropolitaine","1975","orl",NA
"country","001","France entière","1975","orl",NA
"departement","D01","Ain","1975","orl",NA
"departement","D02","Aisne","1975","orl",NA
"departement","D03","Allier","1975","orl",NA
"departement","D04","Alpes-de-Haute-Provence","1975","orl",NA
"departement","D05","Hautes-Alpes","1975","orl",NA
"departement","D06","Alpes-Maritimes","1975","orl",NA
"departement","D07","Ardèche","1975","orl",NA
"departement","D08","Ardennes","1975","orl",NA
"departement","D09","Ariège","1975","orl",NA
"departement","D10","Aube","1975","orl",NA
"departement","D11","Aude","1975","orl",NA
"departement","D12","Aveyron","1975","orl",NA
"departement","D13","Bouches-du-Rhône","1975","orl",NA
"departement","D14","Calvados","1975","orl",NA
"departement","D15","Cantal","1975","orl",NA
"departement","D16","Charente","1975","orl",NA
"departement","D17","Charente-Maritime","1975","orl",NA
"departement","D18","Cher","1975","orl",NA
"departement","D19","Corrèze","1975","orl",NA
"departement","D21","Côte-d'Or","1975","orl",NA
"departement","D22","Côtes-d'Armor","1975","orl",NA
"departement","D23","Creuse","1975","orl",NA
"departement","D24","Dordogne","1975","orl",NA
"departement","D25","Doubs","1975","orl",NA
"departement","D26","Drôme","1975","orl",NA
"departement","D27","Eure","1975","orl",NA
"departement","D28","Eure-et-Loir","1975","orl",NA
"departement","D29","Finistère","1975","orl",NA
"departement","D2A","Corse-du-Sud","1975","orl",NA
"departement","D2B","Haute-Corse","1975","orl",NA
"departement","D30","Gard","1975","orl",NA
"departement","D31","Haute-Garonne","1975","orl",NA
"departement","D32","Gers","1975","orl",NA
"departement","D33","Gironde","1975","orl",NA
"departement","D34","Hérault","1975","orl",NA
"departement","D35","Ille-et-Vilaine","1975","orl",NA
"departement","D36","Indre","1975","orl",NA
"departement","D37","Indre-et-Loire","1975","orl",NA
"departement","D38","Isère","1975","orl",NA
"departement","D39","Jura","1975","orl",NA
"departement","D40","Landes","1975","orl",NA
"departement","D41","Loir-et-Cher","1975","orl",NA
"departement","D42","Loire","1975","orl",NA
"departement","D43","Haute-Loire","1975","orl",NA
"departement","D44","Loire-Atlantique","1975","orl",NA
"departement","D45","Loiret","1975","orl",NA
"departement","D46","Lot","1975","orl",NA
"departement","D47","Lot-et-Garonne","1975","orl",NA
"departement","D48","Lozère","1975","orl",NA
"departement","D49","Maine-et-Loire","1975","orl",NA
"departement","D50","Manche","1975","orl",NA
"departement","D51","Marne","1975","orl",NA
"departement","D52","Haute-Marne","1975","orl",NA
"departement","D53","Mayenne","1975","orl",NA
"departement","D54","Meurthe-et-Moselle","1975","orl",NA
"departement","D55","Meuse","1975","orl",NA
"departement","D56","Morbihan","1975","orl",NA
"departement","D57","Moselle","1975","orl",NA
"departement","D58","Nièvre","1975","orl",NA
"departement","D59","Nord","1975","orl",NA
"departement","D60","Oise","1975","orl",NA
"departement","D61","Orne","1975","orl",NA
"departement","D62","Pas-de-Calais","1975","orl",NA
"departement","D63","Puy-de-Dôme","1975","orl",NA
"departement","D64","Pyrénées-Atlantiques","1975","orl",NA
"departement","D65","Hautes-Pyrénées","1975","orl",NA
"departement","D66","Pyrénées-Orientales","1975","orl",NA
"departement","D67","Bas-Rhin","1975","orl",NA
"departement","D68","Haut-Rhin","1975","orl",NA
"departement","D69","Rhône","1975","orl",NA
"departement","D70","Haute-Saône","1975","orl",NA
"departement","D71","Saône-et-Loire","1975","orl",NA
"departement","D72","Sarthe","1975","orl",NA
"departement","D73","Savoie","1975","orl",NA
"departement","D74","Haute-Savoie","1975","orl",NA
"departement","D75","Paris","1975","orl",NA
"departement","D76","Seine-Maritime","1975","orl",NA
"departement","D77","Seine-et-Marne","1975","orl",NA
"departement","D78","Yvelines","1975","orl",NA
"departement","D79","Deux-Sèvres","1975","orl",NA
"departement","D80","Somme","1975","orl",NA
"departement","D81","Tarn","1975","orl",NA
"departement","D82","Tarn-et-Garonne","1975","orl",NA
"departement","D83","Var","1975","orl",NA
"departement","D84","Vaucluse","1975","orl",NA
"departement","D85","Vendée","1975","orl",NA
"departement","D86","Vienne","1975","orl",NA
"departement","D87","Haute-Vienne","1975","orl",NA
"departement","D88","Vosges","1975","orl",NA
"departement","D89","Yonne","1975","orl",NA
"departement","D90","Territoire de Belfort","1975","orl",NA
"departement","D91","Essonne","1975","orl",NA
"departement","D92","Hauts-de-Seine","1975","orl",NA
"departement","D93","Seine-Saint-Denis","1975","orl",NA
"departement","D94","Val-de-Marne","1975","orl",NA
"departement","D95","Val-d'Oise","1975","orl",NA
"departement","D9A","Guadeloupe","1975","orl",NA
"departement","D9B","Martinique","1975","orl",NA
"departement","D9C","Guyane","1975","orl",NA
"departement","D9D","Réunion","1975","orl",NA
"departement","D9F","Mayotte","1975","orl",NA
"region","R11","Ile-de-France","1975","orl",NA
"region","R21","Champagne-Ardenne","1975","orl",NA
"region","R22","Picardie","1975","orl",NA
"region","R23","Haute-Normandie","1975","orl",NA
"region","R24","Centre","1975","orl",NA
"region","R25","Basse-Normandie","1975","orl",NA
"region","R26","Bourgogne","1975","orl",NA
"region","R31","Nord-Pas-de-Calais","1975","orl",NA
"region","R41","Lorraine","1975","orl",NA
"region","R42","Alsace","1975","orl",NA
"region","R43","Franche-Comté","1975","orl",NA
"region","R52","Pays de la Loire","1975","orl",NA
"region","R53","Bretagne","1975","orl",NA
"region","R54","Poitou-Charentes","1975","orl",NA
"region","R72","Aquitaine","1975","orl",NA
"region","R73","Midi-Pyrénées","1975","orl",NA
"region","R74","Limousin","1975","orl",NA
"region","R82","Rhône-Alpes","1975","orl",NA
"region","R83","Auvergne","1975","orl",NA
"region","R91","Languedoc-Roussillon","1975","orl",NA
"region","R93","Provence-Alpes-Côte d'Azur","1975","orl",NA
"region","R94","Corse","1975","orl",NA
"region","ROM","Départements d'Outre-Mer","1975","orl",NA
"country","000","France métropolitaine","1975","neurologie",NA
"country","001","France entière","1975","neurologie",NA
"departement","D01","Ain","1975","neurologie",NA
"departement","D02","Aisne","1975","neurologie",NA
"departement","D03","Allier","1975","neurologie",NA
"departement","D04","Alpes-de-Haute-Provence","1975","neurologie",NA
"departement","D05","Hautes-Alpes","1975","neurologie",NA
"departement","D06","Alpes-Maritimes","1975","neurologie",NA
"departement","D07","Ardèche","1975","neurologie",NA
"departement","D08","Ardennes","1975","neurologie",NA
"departement","D09","Ariège","1975","neurologie",NA
"departement","D10","Aube","1975","neurologie",NA
"departement","D11","Aude","1975","neurologie",NA
"departement","D12","Aveyron","1975","neurologie",NA
"departement","D13","Bouches-du-Rhône","1975","neurologie",NA
"departement","D14","Calvados","1975","neurologie",NA
"departement","D15","Cantal","1975","neurologie",NA
"departement","D16","Charente","1975","neurologie",NA
"departement","D17","Charente-Maritime","1975","neurologie",NA
"departement","D18","Cher","1975","neurologie",NA
"departement","D19","Corrèze","1975","neurologie",NA
"departement","D21","Côte-d'Or","1975","neurologie",NA
"departement","D22","Côtes-d'Armor","1975","neurologie",NA
"departement","D23","Creuse","1975","neurologie",NA
"departement","D24","Dordogne","1975","neurologie",NA
"departement","D25","Doubs","1975","neurologie",NA
"departement","D26","Drôme","1975","neurologie",NA
"departement","D27","Eure","1975","neurologie",NA
"departement","D28","Eure-et-Loir","1975","neurologie",NA
"departement","D29","Finistère","1975","neurologie",NA
"departement","D2A","Corse-du-Sud","1975","neurologie",NA
"departement","D2B","Haute-Corse","1975","neurologie",NA
"departement","D30","Gard","1975","neurologie",NA
"departement","D31","Haute-Garonne","1975","neurologie",NA
"departement","D32","Gers","1975","neurologie",NA
"departement","D33","Gironde","1975","neurologie",NA
"departement","D34","Hérault","1975","neurologie",NA
"departement","D35","Ille-et-Vilaine","1975","neurologie",NA
"departement","D36","Indre","1975","neurologie",NA
"departement","D37","Indre-et-Loire","1975","neurologie",NA
"departement","D38","Isère","1975","neurologie",NA
"departement","D39","Jura","1975","neurologie",NA
"departement","D40","Landes","1975","neurologie",NA
"departement","D41","Loir-et-Cher","1975","neurologie",NA
"departement","D42","Loire","1975","neurologie",NA
"departement","D43","Haute-Loire","1975","neurologie",NA
"departement","D44","Loire-Atlantique","1975","neurologie",NA
"departement","D45","Loiret","1975","neurologie",NA
"departement","D46","Lot","1975","neurologie",NA
"departement","D47","Lot-et-Garonne","1975","neurologie",NA
"departement","D48","Lozère","1975","neurologie",NA
"departement","D49","Maine-et-Loire","1975","neurologie",NA
"departement","D50","Manche","1975","neurologie",NA
"departement","D51","Marne","1975","neurologie",NA
"departement","D52","Haute-Marne","1975","neurologie",NA
"departement","D53","Mayenne","1975","neurologie",NA
"departement","D54","Meurthe-et-Moselle","1975","neurologie",NA
"departement","D55","Meuse","1975","neurologie",NA
"departement","D56","Morbihan","1975","neurologie",NA
"departement","D57","Moselle","1975","neurologie",NA
"departement","D58","Nièvre","1975","neurologie",NA
"departement","D59","Nord","1975","neurologie",NA
"departement","D60","Oise","1975","neurologie",NA
"departement","D61","Orne","1975","neurologie",NA
"departement","D62","Pas-de-Calais","1975","neurologie",NA
"departement","D63","Puy-de-Dôme","1975","neurologie",NA
"departement","D64","Pyrénées-Atlantiques","1975","neurologie",NA
"departement","D65","Hautes-Pyrénées","1975","neurologie",NA
"departement","D66","Pyrénées-Orientales","1975","neurologie",NA
"departement","D67","Bas-Rhin","1975","neurologie",NA
"departement","D68","Haut-Rhin","1975","neurologie",NA
"departement","D69","Rhône","1975","neurologie",NA
"departement","D70","Haute-Saône","1975","neurologie",NA
